first_name,last_name,title,release_year,category_id
BOB,FAWCETT,"DAZED PUNK",2006,10
BOB,FAWCETT,"DYNAMITE TARZAN",2006,4
BOB,FAWCETT,"HATE HANDICAP",2006,5
BOB,FAWCETT,"HOMICIDE PEACH",2006,8
BOB,FAWCETT,"JACKET FRISCO",2006,7
BOB,FAWCETT,"JUMANJI BLADE",2006,13
BOB,FAWCETT,"LAWLESS VISION",2006,2
BOB,FAWCETT,"LEATHERNECKS DWARFS",2006,16
BOB,FAWCETT,"OSCAR GOLD",2006,2
BOB,FAWCETT,"PELICAN COMFORTS",2006,6
BOB,FAWCETT,"PERSONAL LADYBUGS",2006,12
BOB,FAWCETT,"RAGING AIRPLANE",2006,14
BOB,FAWCETT,"RUN PACIFIC",2006,13
BOB,FAWCETT,"RUNNER MADIGAN",2006,12
BOB,FAWCETT,"SADDLE ANTITRUST",2006,5
BOB,FAWCETT,"SCORPION APOLLO",2006,7
BOB,FAWCETT,"SHAWSHANK BUBBLE",2006,16
BOB,FAWCETT,"TAXI KICK",2006,12
LUCILLE,TRACY,"ACADEMY DINOSAUR",2006,6
LUCILLE,TRACY,"BANGER PINOCCHIO",2006,12
LUCILLE,TRACY,"BEDAZZLED MARRIED",2006,8
LUCILLE,TRACY,"CHEAPER CLYDE",2006,14
LUCILLE,TRACY,"CHITTY LOCK",2006,7
LUCILLE,TRACY,"COLDBLOODED DARLING",2006,14
LUCILLE,TRACY,"DINOSAUR SECRETARY",2006,8
LUCILLE,TRACY,"DOORS PRESIDENT",2006,2
LUCILLE,TRACY,"EARRING INSTINCT",2006,8
LUCILLE,TRACY,"EGG IGBY",2006,6
LUCILLE,TRACY,"GANDHI KWAI",2006,8
LUCILLE,TRACY,"GOLDFINGER SENSIBILITY",2006,7
LUCILLE,TRACY,"HYDE DOCTOR",2006,4
LUCILLE,TRACY,"JAWS HARRY",2006,5
LUCILLE,TRACY,"JUNGLE CLOSER",2006,13
LUCILLE,TRACY,"KING EVOLUTION",2006,8
LUCILLE,TRACY,"LOLA AGENT",2006,11
LUCILLE,TRACY,"LOSE INCH",2006,9
LUCILLE,TRACY,"LOVERBOY ATTACKS",2006,13
LUCILLE,TRACY,"MODERN DORADO",2006,6
LUCILLE,TRACY,"ORIENT CLOSER",2006,7
LUCILLE,TRACY,"PAJAMA JAWBREAKER",2006,4
LUCILLE,TRACY,"PATIENT SISTER",2006,4
LUCILLE,TRACY,"RANDOM GO",2006,14
LUCILLE,TRACY,"REAR TRADING",2006,1
LUCILLE,TRACY,"SAGEBRUSH CLUELESS",2006,6
LUCILLE,TRACY,"SHANGHAI TYCOON",2006,16
LUCILLE,TRACY,"SUN CONFESSIONS",2006,14
LUCILLE,TRACY,"WASTELAND DIVINE",2006,4
LUCILLE,TRACY,"WINDOW SIDE",2006,16
KIRSTEN,PALTROW,"AGENT TRUMAN",2006,9
KIRSTEN,PALTROW,"BOONDOCK BALLROOM",2006,16
KIRSTEN,PALTROW,"BORN SPINAL",2006,16
KIRSTEN,PALTROW,"CHICKEN HELLFIGHTERS",2006,6
KIRSTEN,PALTROW,"CLOSER BANG",2006,5
KIRSTEN,PALTROW,"CONQUERER NUTS",2006,7
KIRSTEN,PALTROW,"DRIFTER COMMANDMENTS",2006,1
KIRSTEN,PALTROW,"ENCINO ELF",2006,10
KIRSTEN,PALTROW,"FLASH WARS",2006,13
KIRSTEN,PALTROW,"HANOVER GALAXY",2006,12
KIRSTEN,PALTROW,"HOME PITY",2006,12
KIRSTEN,PALTROW,"HONEY TIES",2006,15
KIRSTEN,PALTROW,"KILL BROTHERHOOD",2006,6
KIRSTEN,PALTROW,"LADYBUGS ARMAGEDDON",2006,10
KIRSTEN,PALTROW,"LORD ARIZONA",2006,1
KIRSTEN,PALTROW,"PINOCCHIO SIMON",2006,5
KIRSTEN,PALTROW,"PLUTO OLEANDER",2006,13
KIRSTEN,PALTROW,"PRIX UNDEFEATED",2006,8
KIRSTEN,PALTROW,"PULP BEVERLY",2006,11
KIRSTEN,PALTROW,"RIVER OUTLAW",2006,15
KIRSTEN,PALTROW,"ROAD ROXANNE",2006,6
KIRSTEN,PALTROW,"SILVERADO GOLDFINGER",2006,14
KIRSTEN,PALTROW,"SLEEPING SUSPECTS",2006,11
KIRSTEN,PALTROW,"THIEF PELICAN",2006,2
KIRSTEN,PALTROW,"TITANS JERK",2006,14
KIRSTEN,PALTROW,"UNBREAKABLE KARATE",2006,13
KIRSTEN,PALTROW,"WON DARES",2006,12
ELVIS,MARX,"ALABAMA DEVIL",2006,11
ELVIS,MARX,"ANACONDA CONFESSIONS",2006,2
ELVIS,MARX,"BAREFOOT MANCHURIAN",2006,1
ELVIS,MARX,"BORROWERS BEDAZZLED",2006,2
ELVIS,MARX,"CADDYSHACK JEDI",2006,1
ELVIS,MARX,"CHITTY LOCK",2006,7
ELVIS,MARX,"EVOLUTION ALTER",2006,15
ELVIS,MARX,"EXPECATIONS NATURAL",2006,16
ELVIS,MARX,"GANGS PRIDE",2006,2
ELVIS,MARX,"GOODFELLAS SALUTE",2006,14
ELVIS,MARX,"HOBBIT ALIEN",2006,7
ELVIS,MARX,"HOOK CHARIOTS",2006,2
ELVIS,MARX,"JERICHO MULAN",2006,10
ELVIS,MARX,"JUMPING WRATH",2006,3
ELVIS,MARX,"KENTUCKIAN GIANT",2006,11
ELVIS,MARX,"LOVELY JINGLE",2006,4
ELVIS,MARX,"MOTIONS DETAILS",2006,11
ELVIS,MARX,"ODDS BOOGIE",2006,8
ELVIS,MARX,"OUTLAW HANKY",2006,16
ELVIS,MARX,"POLISH BROOKLYN",2006,3
ELVIS,MARX,"RIGHT CRANES",2006,4
ELVIS,MARX,"ROOF CHAMPION",2006,10
ELVIS,MARX,"SEATTLE EXPECATIONS",2006,7
ELVIS,MARX,"SKY MIRACLE",2006,1
ELVIS,MARX,"TROJAN TOMORROW",2006,14
ELVIS,MARX,"WATERFRONT DELIVERANCE",2006,1
SANDRA,KILMER,"AGENT TRUMAN",2006,9
SANDRA,KILMER,"ARTIST COLDBLOODED",2006,15
SANDRA,KILMER,"BLACKOUT PRIVATE",2006,2
SANDRA,KILMER,"BULL SHAWSHANK",2006,1
SANDRA,KILMER,"CANDIDATE PERDITION",2006,4
SANDRA,KILMER,"CANDLES GRAPES",2006,10
SANDRA,KILMER,"CASSIDY WYOMING",2006,16
SANDRA,KILMER,"DARN FORRESTER",2006,1
SANDRA,KILMER,"DESTINY SATURDAY",2006,13
SANDRA,KILMER,"DIVIDE MONSTER",2006,14
SANDRA,KILMER,"DRIVER ANNIE",2006,15
SANDRA,KILMER,"GOLDMINE TYCOON",2006,14
SANDRA,KILMER,"GORGEOUS BINGO",2006,3
SANDRA,KILMER,"HELLFIGHTERS SIERRA",2006,9
SANDRA,KILMER,"HOCUS FRIDA",2006,8
SANDRA,KILMER,"HOTEL HAPPINESS",2006,9
SANDRA,KILMER,"IDENTITY LOVER",2006,14
SANDRA,KILMER,"JUMPING WRATH",2006,3
SANDRA,KILMER,"LOVELY JINGLE",2006,4
SANDRA,KILMER,"MAGNOLIA FORRESTER",2006,1
SANDRA,KILMER,"OLEANDER CLUE",2006,12
SANDRA,KILMER,"OZ LIAISONS",2006,2
SANDRA,KILMER,"PERSONAL LADYBUGS",2006,12
SANDRA,KILMER,"POSEIDON FOREVER",2006,15
SANDRA,KILMER,"SAVANNAH TOWN",2006,7
SANDRA,KILMER,"SHAKESPEARE SADDLE",2006,15
SANDRA,KILMER,"SLEEPING SUSPECTS",2006,11
SANDRA,KILMER,"SONS INTERVIEW",2006,2
SANDRA,KILMER,"SPEED SUIT",2006,16
SANDRA,KILMER,"SPLENDOR PATTON",2006,3
SANDRA,KILMER,"STATE WASTELAND",2006,10
SANDRA,KILMER,"STRANGER STRANGERS",2006,3
SANDRA,KILMER,"STREAK RIDGEMONT",2006,6
SANDRA,KILMER,"STREETCAR INTENTIONS",2006,11
SANDRA,KILMER,"VANISHED GARDEN",2006,13
SANDRA,KILMER,"WOLVES DESIRE",2006,16
SANDRA,KILMER,"YOUTH KICK",2006,12
CAMERON,STREEP,"ADAPTATION HOLES",2006,6
CAMERON,STREEP,"BLUES INSTINCT",2006,8
CAMERON,STREEP,"CALENDAR GUNFIGHT",2006,9
CAMERON,STREEP,"CASUALTIES ENCINO",2006,1
CAMERON,STREEP,"CHOCOLATE DUCK",2006,9
CAMERON,STREEP,"COAST RAINBOW",2006,6
CAMERON,STREEP,"CONNECTION MICROCOSMOS",2006,5
CAMERON,STREEP,"CROW GREASE",2006,1
CAMERON,STREEP,"CUPBOARD SINNERS",2006,6
CAMERON,STREEP,"DOOM DANCING",2006,5
CAMERON,STREEP,"DROP WATERFRONT",2006,15
CAMERON,STREEP,"ELEPHANT TROJAN",2006,11
CAMERON,STREEP,"FREEDOM CLEOPATRA",2006,5
CAMERON,STREEP,"HAUNTED ANTITRUST",2006,16
CAMERON,STREEP,"INSTINCT AIRPORT",2006,15
CAMERON,STREEP,"LEGALLY SECRETARY",2006,3
CAMERON,STREEP,"MOB DUFFEL",2006,7
CAMERON,STREEP,"MOVIE SHAKESPEARE",2006,8
CAMERON,STREEP,"PANIC CLUB",2006,11
CAMERON,STREEP,"PURE RUNNER",2006,5
CAMERON,STREEP,"SEVEN SWARM",2006,10
CAMERON,STREEP,"SPINAL ROCKY",2006,8
CAMERON,STREEP,"SPLASH GUMP",2006,8
CAMERON,STREEP,"WEST LION",2006,7
KEVIN,BLOOM,"AMERICAN CIRCUS",2006,1
KEVIN,BLOOM,"BOOGIE AMELIE",2006,12
KEVIN,BLOOM,"CITIZEN SHREK",2006,14
KEVIN,BLOOM,"CONQUERER NUTS",2006,7
KEVIN,BLOOM,"DALMATIONS SWEDEN",2006,7
KEVIN,BLOOM,"DATE SPEED",2006,8
KEVIN,BLOOM,"DESTINY SATURDAY",2006,13
KEVIN,BLOOM,"DOUBLE WRATH",2006,2
KEVIN,BLOOM,"FICTION CHRISTMAS",2006,9
KEVIN,BLOOM,"HATE HANDICAP",2006,5
KEVIN,BLOOM,"HEAVENLY GUN",2006,12
KEVIN,BLOOM,"HOLES BRANNIGAN",2006,15
KEVIN,BLOOM,"LOVERBOY ATTACKS",2006,13
KEVIN,BLOOM,"MASSAGE IMAGE",2006,2
KEVIN,BLOOM,"MISSION ZOOLANDER",2006,2
KEVIN,BLOOM,"MUMMY CREATURES",2006,15
KEVIN,BLOOM,"POLISH BROOKLYN",2006,3
KEVIN,BLOOM,"PRIMARY GLASS",2006,1
KEVIN,BLOOM,"SABRINA MIDNIGHT",2006,3
KEVIN,BLOOM,"SWEDEN SHINING",2006,5
KEVIN,BLOOM,"TROUBLE DATE",2006,16
RIP,CRAWFORD,"ALABAMA DEVIL",2006,11
RIP,CRAWFORD,"AMERICAN CIRCUS",2006,1
RIP,CRAWFORD,"ARABIA DOGMA",2006,11
RIP,CRAWFORD,"BOULEVARD MOB",2006,13
RIP,CRAWFORD,"BRANNIGAN SUNRISE",2006,13
RIP,CRAWFORD,"BUCKET BROTHERHOOD",2006,16
RIP,CRAWFORD,"CHOCOLAT HARRY",2006,8
RIP,CRAWFORD,"CRAFT OUTFIELD",2006,7
RIP,CRAWFORD,"CYCLONE FAMILY",2006,9
RIP,CRAWFORD,"DESTINATION JERK",2006,7
RIP,CRAWFORD,"DONNIE ALLEY",2006,2
RIP,CRAWFORD,"FOOL MOCKINGBIRD",2006,1
RIP,CRAWFORD,"FORREST SONS",2006,1
RIP,CRAWFORD,"FRONTIER CABIN",2006,13
RIP,CRAWFORD,"GABLES METROPOLIS",2006,8
RIP,CRAWFORD,"GUYS FALCON",2006,14
RIP,CRAWFORD,"HALL CASSIDY",2006,3
RIP,CRAWFORD,"LONELY ELEPHANT",2006,5
RIP,CRAWFORD,"MADISON TRAP",2006,6
RIP,CRAWFORD,"MASSAGE IMAGE",2006,2
RIP,CRAWFORD,"OKLAHOMA JUMANJI",2006,13
RIP,CRAWFORD,"OSCAR GOLD",2006,2
RIP,CRAWFORD,"PITTSBURGH HUNCHBACK",2006,8
RIP,CRAWFORD,"POLISH BROOKLYN",2006,3
RIP,CRAWFORD,"RANGE MOONWALKER",2006,8
RIP,CRAWFORD,"RINGS HEARTBREAKERS",2006,1
RIP,CRAWFORD,"SAINTS BRIDE",2006,7
RIP,CRAWFORD,"SATURDAY LAMBS",2006,15
RIP,CRAWFORD,"SIEGE MADRE",2006,8
RIP,CRAWFORD,"SORORITY QUEEN",2006,9
RIP,CRAWFORD,"TEXAS WATCH",2006,11
RIP,CRAWFORD,"TRAIN BUNCH",2006,11
RIP,CRAWFORD,"TRAMP OTHERS",2006,5
JULIA,MCQUEEN,"AMADEUS HOLY",2006,1
JULIA,MCQUEEN,"ARABIA DOGMA",2006,11
JULIA,MCQUEEN,"BONNIE HOLOCAUST",2006,6
JULIA,MCQUEEN,"CIDER DESIRE",2006,6
JULIA,MCQUEEN,"CONEHEADS SMOOCHY",2006,7
JULIA,MCQUEEN,"EFFECT GLADIATOR",2006,8
JULIA,MCQUEEN,"FREDDY STORM",2006,11
JULIA,MCQUEEN,"GAMES BOWFINGER",2006,16
JULIA,MCQUEEN,"GLADIATOR WESTWARD",2006,8
JULIA,MCQUEEN,"HANOVER GALAXY",2006,12
JULIA,MCQUEEN,"HIGH ENCINO",2006,11
JULIA,MCQUEEN,"INSIDER ARIZONA",2006,12
JULIA,MCQUEEN,"JAWBREAKER BROOKLYN",2006,12
JULIA,MCQUEEN,"KISS GLORY",2006,9
JULIA,MCQUEEN,"KRAMER CHOCOLATE",2006,15
JULIA,MCQUEEN,"LUCKY FLYING",2006,12
JULIA,MCQUEEN,"MOCKINGBIRD HOLLYWOOD",2006,1
JULIA,MCQUEEN,"MONTEREY LABYRINTH",2006,11
JULIA,MCQUEEN,"OPEN AFRICAN",2006,14
JULIA,MCQUEEN,"PILOT HOOSIERS",2006,8
JULIA,MCQUEEN,"PITTSBURGH HUNCHBACK",2006,8
JULIA,MCQUEEN,"PRESIDENT BANG",2006,8
JULIA,MCQUEEN,"SCORPION APOLLO",2006,7
JULIA,MCQUEEN,"SLEEPLESS MONSOON",2006,2
JULIA,MCQUEEN,"SPIRIT FLINTSTONES",2006,11
JULIA,MCQUEEN,"STRANGERS GRAFFITI",2006,11
JULIA,MCQUEEN,"SWEETHEARTS SUSPECTS",2006,3
JULIA,MCQUEEN,"TELEMARK HEARTBREAKERS",2006,2
JULIA,MCQUEEN,"TIES HUNGER",2006,3
JULIA,MCQUEEN,"TRAIN BUNCH",2006,11
JULIA,MCQUEEN,"WEEKEND PERSONAL",2006,14
JULIA,MCQUEEN,"WONKA SEA",2006,2
JULIA,MCQUEEN,"YOUNG LANGUAGE",2006,6
WOODY,HOFFMAN,"ALICE FANTASIA",2006,4
WOODY,HOFFMAN,"ATLANTIS CAUSE",2006,8
WOODY,HOFFMAN,"BEACH HEARTBREAKERS",2006,6
WOODY,HOFFMAN,"BIRCH ANTITRUST",2006,12
WOODY,HOFFMAN,"BREAKING HOME",2006,13
WOODY,HOFFMAN,"BUNCH MINDS",2006,7
WOODY,HOFFMAN,"DUCK RACER",2006,2
WOODY,HOFFMAN,"DURHAM PANKY",2006,15
WOODY,HOFFMAN,"ENTRAPMENT SATISFACTION",2006,1
WOODY,HOFFMAN,"GILMORE BOILED",2006,4
WOODY,HOFFMAN,"KNOCK WARLOCK",2006,5
WOODY,HOFFMAN,"LAMBS CINCINATTI",2006,10
WOODY,HOFFMAN,"LOSER HUSTLER",2006,15
WOODY,HOFFMAN,"MAIDEN HOME",2006,13
WOODY,HOFFMAN,"MIDNIGHT WESTWARD",2006,1
WOODY,HOFFMAN,"MOONWALKER FOOL",2006,10
WOODY,HOFFMAN,"NEIGHBORS CHARADE",2006,15
WOODY,HOFFMAN,"NONE SPIKING",2006,14
WOODY,HOFFMAN,"PAJAMA JAWBREAKER",2006,4
WOODY,HOFFMAN,"PILOT HOOSIERS",2006,8
WOODY,HOFFMAN,"ROOM ROMAN",2006,2
WOODY,HOFFMAN,"SHOOTIST SUPERFLY",2006,7
WOODY,HOFFMAN,"SHRUNK DIVINE",2006,1
WOODY,HOFFMAN,"SNOWMAN ROLLERCOASTER",2006,2
WOODY,HOFFMAN,"SPICE SORORITY",2006,7
WOODY,HOFFMAN,"SPY MILE",2006,10
WOODY,HOFFMAN,"TELEGRAPH VOYAGE",2006,12
WOODY,HOFFMAN,"TRAP GUYS",2006,9
WOODY,HOFFMAN,"WAIT CIDER",2006,2
WOODY,HOFFMAN,"WIFE TURN",2006,6
WOODY,HOFFMAN,"WYOMING STORM",2006,13
ALEC,WAYNE,"ALADDIN CALENDAR",2006,15
ALEC,WAYNE,"BLADE POLISH",2006,7
ALEC,WAYNE,"BULL SHAWSHANK",2006,1
ALEC,WAYNE,"CABIN FLASH",2006,3
ALEC,WAYNE,"CENTER DINOSAUR",2006,4
ALEC,WAYNE,"CHAMBER ITALIAN",2006,12
ALEC,WAYNE,"CONEHEADS SMOOCHY",2006,7
ALEC,WAYNE,"DESTINY SATURDAY",2006,13
ALEC,WAYNE,"EFFECT GLADIATOR",2006,8
ALEC,WAYNE,"ENCOUNTERS CURTAIN",2006,7
ALEC,WAYNE,"EXPRESS LONELY",2006,14
ALEC,WAYNE,"FICTION CHRISTMAS",2006,9
ALEC,WAYNE,"FREEDOM CLEOPATRA",2006,5
ALEC,WAYNE,"FUGITIVE MAGUIRE",2006,16
ALEC,WAYNE,"HOURS RAGE",2006,13
ALEC,WAYNE,"HUSTLER PARTY",2006,5
ALEC,WAYNE,"IDENTITY LOVER",2006,14
ALEC,WAYNE,"INSIDER ARIZONA",2006,12
ALEC,WAYNE,"JEOPARDY ENCINO",2006,4
ALEC,WAYNE,"JOON NORTHWEST",2006,15
ALEC,WAYNE,"LIBERTY MAGNIFICENT",2006,15
ALEC,WAYNE,"MAGIC MALLRATS",2006,3
ALEC,WAYNE,"MONEY HAROLD",2006,13
ALEC,WAYNE,"OUTBREAK DIVINE",2006,10
ALEC,WAYNE,"REIGN GENTLEMEN",2006,14
ALEC,WAYNE,"SMOKING BARBARELLA",2006,6
ALEC,WAYNE,"SUMMER SCARFACE",2006,4
ALEC,WAYNE,"UPTOWN YOUNG",2006,3
ALEC,WAYNE,"VIRGIN DAISY",2006,7
SANDRA,PECK,"ACADEMY DINOSAUR",2006,6
SANDRA,PECK,"BANG KWAI",2006,8
SANDRA,PECK,"BEETHOVEN EXORCIST",2006,7
SANDRA,PECK,"BEVERLY OUTLAW",2006,14
SANDRA,PECK,"BIRDS PERDITION",2006,13
SANDRA,PECK,"BOONDOCK BALLROOM",2006,16
SANDRA,PECK,"DUDE BLINDNESS",2006,15
SANDRA,PECK,"DUMBO LUST",2006,8
SANDRA,PECK,"ENOUGH RAGING",2006,16
SANDRA,PECK,"EXCITEMENT EVE",2006,1
SANDRA,PECK,"FAMILY SWEET",2006,11
SANDRA,PECK,"FIREHOUSE VIETNAM",2006,1
SANDRA,PECK,"FLASH WARS",2006,13
SANDRA,PECK,"GILBERT PELICAN",2006,4
SANDRA,PECK,"MATRIX SNOWMAN",2006,9
SANDRA,PECK,"RINGS HEARTBREAKERS",2006,1
SANDRA,PECK,"SILENCE KANE",2006,12
SANDRA,PECK,"STAGECOACH ARMAGEDDON",2006,1
SANDRA,PECK,"VIRGINIAN PLUTO",2006,6
SISSY,SOBIESKI,"BORN SPINAL",2006,16
SISSY,SOBIESKI,"CHITTY LOCK",2006,7
SISSY,SOBIESKI,"CLYDE THEORY",2006,13
SISSY,SOBIESKI,"COAST RAINBOW",2006,6
SISSY,SOBIESKI,"CRAZY HOME",2006,5
SISSY,SOBIESKI,"FACTORY DRAGON",2006,16
SISSY,SOBIESKI,"FERRIS MOTHER",2006,5
SISSY,SOBIESKI,"GONE TROUBLE",2006,7
SISSY,SOBIESKI,"GREEK EVERYONE",2006,9
SISSY,SOBIESKI,"HOOSIERS BIRDCAGE",2006,9
SISSY,SOBIESKI,"MOB DUFFEL",2006,7
SISSY,SOBIESKI,"OPEN AFRICAN",2006,14
SISSY,SOBIESKI,"PRIX UNDEFEATED",2006,8
SISSY,SOBIESKI,"ROCKY WAR",2006,7
SISSY,SOBIESKI,"SHRUNK DIVINE",2006,1
SISSY,SOBIESKI,"SKY MIRACLE",2006,1
SISSY,SOBIESKI,"TELEMARK HEARTBREAKERS",2006,2
SISSY,SOBIESKI,"WISDOM WORKER",2006,5
TIM,HACKMAN,"BEHAVIOR RUNAWAY",2006,11
TIM,HACKMAN,"BOILED DARES",2006,16
TIM,HACKMAN,"BUCKET BROTHERHOOD",2006,16
TIM,HACKMAN,"CALENDAR GUNFIGHT",2006,9
TIM,HACKMAN,"CHAPLIN LICENSE",2006,13
TIM,HACKMAN,"CRUSADE HONEY",2006,15
TIM,HACKMAN,"CUPBOARD SINNERS",2006,6
TIM,HACKMAN,"DEEP CRUSADE",2006,6
TIM,HACKMAN,"FEUD FROGMEN",2006,8
TIM,HACKMAN,"FIDDLER LOST",2006,14
TIM,HACKMAN,"HAROLD FRENCH",2006,7
TIM,HACKMAN,"HOMEWARD CIDER",2006,6
TIM,HACKMAN,"HOOSIERS BIRDCAGE",2006,9
TIM,HACKMAN,"LIGHTS DEER",2006,4
TIM,HACKMAN,"MEET CHOCOLATE",2006,9
TIM,HACKMAN,"MOB DUFFEL",2006,7
TIM,HACKMAN,"MUMMY CREATURES",2006,15
TIM,HACKMAN,"PACKER MADIGAN",2006,2
TIM,HACKMAN,"PEACH INNOCENT",2006,15
TIM,HACKMAN,"PEARL DESTINY",2006,9
TIM,HACKMAN,"SNATCHERS MONTEZUMA",2006,4
TIM,HACKMAN,"UPTOWN YOUNG",2006,3
TIM,HACKMAN,"WIZARD COLDBLOODED",2006,12
MILLA,PECK,"BAREFOOT MANCHURIAN",2006,1
MILLA,PECK,"CALENDAR GUNFIGHT",2006,9
MILLA,PECK,"CHANCE RESURRECTION",2006,15
MILLA,PECK,"CLASH FREDDY",2006,2
MILLA,PECK,"DAUGHTER MADIGAN",2006,3
MILLA,PECK,"DREAM PICKUP",2006,1
MILLA,PECK,"FATAL HAUNTED",2006,13
MILLA,PECK,"FEATHERS METAL",2006,10
MILLA,PECK,"JACKET FRISCO",2006,7
MILLA,PECK,"JUGGLER HARDLY",2006,2
MILLA,PECK,"MIDNIGHT WESTWARD",2006,1
MILLA,PECK,"NECKLACE OUTBREAK",2006,7
MILLA,PECK,"PEACH INNOCENT",2006,15
MILLA,PECK,"PREJUDICE OLEANDER",2006,4
MILLA,PECK,"RAIDERS ANTITRUST",2006,6
MILLA,PECK,"ROBBERS JOON",2006,3
MILLA,PECK,"ROCK INSTINCT",2006,11
MILLA,PECK,"RUSHMORE MERMAID",2006,5
MILLA,PECK,"SEATTLE EXPECATIONS",2006,7
MILLA,PECK,"TEEN APOLLO",2006,16
MILLA,PECK,"TEMPLE ATTRACTION",2006,11
MILLA,PECK,"WATERSHIP FRONTIER",2006,11
MILLA,PECK,"WHISPERER GIANT",2006,14
MILLA,PECK,"WRONG BEHAVIOR",2006,3
AUDREY,OLIVIER,"ATLANTIS CAUSE",2006,8
AUDREY,OLIVIER,"BOULEVARD MOB",2006,13
AUDREY,OLIVIER,"CAPER MOTIONS",2006,5
AUDREY,OLIVIER,"CASSIDY WYOMING",2006,16
AUDREY,OLIVIER,"CONEHEADS SMOOCHY",2006,7
AUDREY,OLIVIER,"CONTROL ANTHEM",2006,5
AUDREY,OLIVIER,"DORADO NOTTING",2006,12
AUDREY,OLIVIER,"FRENCH HOLIDAY",2006,6
AUDREY,OLIVIER,"GUNFIGHTER MUSSOLINI",2006,15
AUDREY,OLIVIER,"HALLOWEEN NUTS",2006,6
AUDREY,OLIVIER,"HUMAN GRAFFITI",2006,10
AUDREY,OLIVIER,"KANE EXORCIST",2006,9
AUDREY,OLIVIER,"KNOCK WARLOCK",2006,5
AUDREY,OLIVIER,"LOATHING LEGALLY",2006,4
AUDREY,OLIVIER,"PEAK FOREVER",2006,15
AUDREY,OLIVIER,"REDEMPTION COMFORTS",2006,13
AUDREY,OLIVIER,"SENSE GREEK",2006,15
AUDREY,OLIVIER,"SHIP WONDERLAND",2006,6
AUDREY,OLIVIER,"SIDE ARK",2006,1
AUDREY,OLIVIER,"SQUAD FISH",2006,15
AUDREY,OLIVIER,"STING PERSONAL",2006,13
AUDREY,OLIVIER,"STRANGER STRANGERS",2006,3
AUDREY,OLIVIER,"USUAL UNTOUCHABLES",2006,9
AUDREY,OLIVIER,"VOLUME HOUSE",2006,4
AUDREY,OLIVIER,"WHALE BIKINI",2006,9
JUDY,DEAN,"ALADDIN CALENDAR",2006,15
JUDY,DEAN,"ARACHNOPHOBIA ROLLERCOASTER",2006,11
JUDY,DEAN,"BALLROOM MOCKINGBIRD",2006,9
JUDY,DEAN,"CYCLONE FAMILY",2006,9
JUDY,DEAN,"DROP WATERFRONT",2006,15
JUDY,DEAN,"GUNFIGHTER MUSSOLINI",2006,15
JUDY,DEAN,"MODERN DORADO",2006,6
JUDY,DEAN,"MUSSOLINI SPOILERS",2006,15
JUDY,DEAN,"NASH CHOCOLAT",2006,2
JUDY,DEAN,"QUEST MUSSOLINI",2006,1
JUDY,DEAN,"RINGS HEARTBREAKERS",2006,1
JUDY,DEAN,"ROCKETEER MOTHER",2006,9
JUDY,DEAN,"RUGRATS SHAKESPEARE",2006,1
JUDY,DEAN,"SOLDIERS EVOLUTION",2006,14
JUDY,DEAN,"TROUBLE DATE",2006,16
BURT,DUKAKIS,"ALIEN CENTER",2006,9
BURT,DUKAKIS,"BLINDNESS GUN",2006,14
BURT,DUKAKIS,"COMMANDMENTS EXPRESS",2006,11
BURT,DUKAKIS,"DINOSAUR SECRETARY",2006,8
BURT,DUKAKIS,"DOUBLE WRATH",2006,2
BURT,DUKAKIS,"ENDING CROWDS",2006,13
BURT,DUKAKIS,"GREEK EVERYONE",2006,9
BURT,DUKAKIS,"GRINCH MASSAGE",2006,10
BURT,DUKAKIS,"GUN BONNIE",2006,10
BURT,DUKAKIS,"GUYS FALCON",2006,14
BURT,DUKAKIS,"HEAVEN FREEDOM",2006,5
BURT,DUKAKIS,"HOME PITY",2006,12
BURT,DUKAKIS,"HOMEWARD CIDER",2006,6
BURT,DUKAKIS,"IMAGE PRINCESS",2006,15
BURT,DUKAKIS,"INTOLERABLE INTENTIONS",2006,6
BURT,DUKAKIS,"JERK PAYCHECK",2006,4
BURT,DUKAKIS,"KANE EXORCIST",2006,9
BURT,DUKAKIS,"KING EVOLUTION",2006,8
BURT,DUKAKIS,"MENAGERIE RUSHMORE",2006,2
BURT,DUKAKIS,"MONEY HAROLD",2006,13
BURT,DUKAKIS,"MOTIONS DETAILS",2006,11
BURT,DUKAKIS,"RANDOM GO",2006,14
BURT,DUKAKIS,"RANGE MOONWALKER",2006,8
BURT,DUKAKIS,"REAP UNFAITHFUL",2006,11
BURT,DUKAKIS,"RIGHT CRANES",2006,4
BURT,DUKAKIS,"TALENTED HOMICIDE",2006,15
BURT,DUKAKIS,"TRUMAN CRAZY",2006,1
BURT,DUKAKIS,"VALENTINE VANISHING",2006,16
BURT,DUKAKIS,"WANDA CHAMBER",2006,10
VAL,BOLGER,"ALADDIN CALENDAR",2006,15
VAL,BOLGER,"ALASKA PHANTOM",2006,12
VAL,BOLGER,"AMADEUS HOLY",2006,1
VAL,BOLGER,"CANYON STOCK",2006,2
VAL,BOLGER,"CAPER MOTIONS",2006,5
VAL,BOLGER,"CARRIE BUNCH",2006,11
VAL,BOLGER,"CHITTY LOCK",2006,7
VAL,BOLGER,"DALMATIONS SWEDEN",2006,7
VAL,BOLGER,"DRIFTER COMMANDMENTS",2006,1
VAL,BOLGER,"DUDE BLINDNESS",2006,15
